,customer_number,id,e_pay_accumulate_limit,e_pay_single_limit,trade_time,trade_amount,card_area,merchant_code,receiving_customer_code,pre_trade_result,is_common_ip,phone_equal,sign
18,120300069658110,4529207,0.0,0.0,0,20.35,0.0106791916734616,0.4351046719609952,0.4351046719609952,0.0,1,1,0
19,120800044166426,3117898,3000.0,3000.0,0,500.0,0.0074654051125176,0.4351046719609952,0.4351046719609952,0.0,0,0,0
20,170200096040061,439630,5000.0,5000.0,0,1.0,0.0125837372761193,0.0003082862465115,0.0003082862465115,0.0,0,0,0
21,340000056045856,4971230,5000.0,5000.0,0,200.0,0.0120303829754188,0.4351046719609952,0.4351046719609952,0.0,1,0,0
22,210400001038504,4529301,5000.0,5000.0,0,80.5,0.0013361672253867,0.0877919231735064,0.0877919231735064,0.0,1,0,0
23,310000020563925,4971223,5000.0,5000.0,0,3000.0,0.0322481072102494,0.0346987877521386,0.0346987877521386,0.0,1,0,0
24,130200014076983,4971222,5000.0,5000.0,0,180.5,0.0106231928426079,0.0877919231735064,0.0877919231735064,0.0,0,0,0
25,420000029809446,4529167,2000.0,2000.0,0,100.0,0.0095104355870033,0.0657613587384614,0.0657613587384614,0.0,1,0,0
26,201300008134369,4711137,5000.0,5000.0,0,49.0,0.0069698057035687,0.0146049633695452,0.0146049633695452,0.0,0,0,0
27,230600008661158,4529265,3000.0,3000.0,0,92.0,0.0027090166117507,0.4351046719609952,0.4351046719609952,0.0,1,0,0
28,100100297670584,4529238,5000.0,5000.0,0,892.0,0.0575548959270508,0.4351046719609952,0.4351046719609952,0.0,1,0,0
29,100100218050428,4971210,3000.0,3000.0,0,553.0,0.0575548959270508,0.0877919231735064,0.0877919231735064,0.0,0,0,0
30,360200061460130,4711156,5000.0,5000.0,0,193.0,0.0378046741268036,0.4351046719609952,0.4351046719609952,0.0,1,0,0
31,220100012655198,4971202,500.0,500.0,0,23.0,0.0125051047714711,0.0877919231735064,0.0877919231735064,0.0,1,0,0
32,210400000933097,4971198,5000.0,5000.0,0,181.0,0.0020366404057515,0.0877919231735064,0.0877919231735064,0.0,0,0,0
33,170700010556244,4529287,3000.0,3000.0,0,23.0,0.002111760788604,0.4351046719609952,0.4351046719609952,0.0,1,0,0
34,181200021351068,151169,2000.0,1000.0,0,200.0,0.0028344774070082,0.001165048846785,0.001165048846785,0.0,0,0,0
35,370000000041193,4971102,5000.0,5000.0,0,46.5,0.0122610123066698,0.0877919231735064,0.0877919231735064,0.0,0,0,0
36,230800017480072,4971098,5000.0,5000.0,0,400.0,0.0012916803493078,0.0977070332385255,0.0977070332385255,0.0,1,0,0
37,200400007040966,4529062,0.0,0.0,0,7408.0,0.0378046741268036,0.4351046719609952,0.4351046719609952,0.0,1,1,0
38,131100002542551,4971064,5000.0,5000.0,0,555.0,0.00106475825773,0.4351046719609952,0.4351046719609952,0.0,1,0,0
39,440200035787026,3118886,5000.0,5000.0,0,100.0,0.036051149761361,0.0080849043737038,0.0080849043737038,0.0,1,0,0
40,240600010298031,3118887,5000.0,5000.0,0,200.0,0.0014528477161549,0.4351046719609952,0.4351046719609952,0.0,0,0,0
41,231700020009109,4971048,5000.0,5000.0,0,500.0,0.004050452019831,0.4351046719609952,0.4351046719609952,0.0,0,0,0
42,181300021599476,3118938,5000.0,5000.0,0,100.0,0.0170179861610694,0.0032338837023305,0.0032338837023305,0.0,1,0,1
43,440200130381426,4971065,5000.0,5000.0,0,210.0,0.036051149761361,0.4351046719609952,0.4351046719609952,0.0,1,0,0
44,430100002432760,4971043,5000.0,5000.0,0,50.0,0.0200990925652869,0.4351046719609952,0.4351046719609952,0.0,1,0,0
45,110300050375168,151223,3000.0,3000.0,0,111.0,0.0050586260930747,0.0346987877521386,0.0346987877521386,0.0,0,0,0
46,430100036983832,4971038,20000.0,20000.0,0,10000.0,0.0575548959270508,0.0009467119418189,0.0009467119418189,0.0,1,0,0
47,201000048769362,4711200,5000.0,5000.0,0,245.2,0.0249854295724947,0.4351046719609952,0.4351046719609952,0.0,0,0,0
48,140400013337956,3119019,5000.0,5000.0,0,999.59998,0.0023566337249154,0.0414812802932699,0.0414812802932699,1.0,0,0,1
49,120300055673710,4971018,5000.0,5000.0,0,1000.0,0.0106791916734616,0.0977070332385255,0.0977070332385255,0.0,1,0,0
50,130200005548374,3119087,3000.0,3000.0,0,69.99,0.0106231928426079,0.4351046719609952,0.4351046719609952,0.0,1,0,0
51,340000015078343,4971041,5000.0,5000.0,0,5000.0,0.0120303829754188,0.0047378523024007,0.0047378523024007,0.0,0,0,0
52,120800020234644,3118829,20000.0,5000.0,0,2500.0,0.0074654051125176,0.0146049633695452,0.0146049633695452,0.0,0,0,0
53,201400006231098,3118804,1000.0,1000.0,0,47.22,0.0014587012524811,0.0017843529900936,0.0017843529900936,0.0,1,0,0
54,240200046021681,1269345,5000.0,5000.0,0,2010.0,0.0084411896180899,0.0061983096157797,0.0061983096157797,0.0,0,0,0
55,170500033644731,4971094,5000.0,5000.0,0,909.0,0.0036192415104699,0.0032338837023305,0.0032338837023305,0.0,1,0,0
56,120300021560527,4971093,5000.0,5000.0,0,32.0,0.0106791916734616,0.0877919231735064,0.0877919231735064,0.0,1,0,0
57,400000177465587,1269418,5000.0,5000.0,0,55.0,0.0249854295724947,0.0061983096157797,0.0061983096157797,0.0,1,0,0
58,230200005650687,3118659,5000.0,5000.0,0,1999.19995,0.0012341205754338,0.0414812802932699,0.0414812802932699,1.0,0,0,1
59,390100070970909,1269403,5000.0,1000.0,0,1.9,0.0081065624581106,0.4351046719609952,0.4351046719609952,0.0,1,0,0
60,231200001615382,3118679,5000.0,5000.0,0,999.59998,0.0027090166117507,0.0414812802932699,0.0414812802932699,1.0,0,0,1
61,160900052255151,3118692,5000.0,5000.0,0,89.0,0.003855334142292,0.4351046719609952,0.4351046719609952,0.0,0,0,0
62,160600021558536,4971085,5000.0,5000.0,0,54.5,0.0055124702762303,0.0877919231735064,0.0877919231735064,0.0,1,0,0
63,161200023296761,4971084,0.0,0.0,0,49231.80078,0.0081775853655348,0.4351046719609952,0.4351046719609952,0.0,0,1,0
64,270800004743830,4971083,3000.0,3000.0,0,300.0,0.0028344774070082,0.4351046719609952,0.4351046719609952,0.0,1,0,0
65,111100000153216,4971081,3000.0,3000.0,0,880.0,0.0033265646941615,5.073064816012622e-06,5.073064816012622e-06,0.0,1,0,0
66,190100048589409,3118769,0.0,0.0,0,772.6870700000003,0.006022118172362,0.4351046719609952,0.4351046719609952,0.0,1,1,0
67,310000077436232,4971076,0.0,0.0,0,363.89999,0.0322481072102494,0.4351046719609952,0.4351046719609952,0.0,1,1,0
68,440200082676331,4971074,5000.0,5000.0,0,20.0,0.036051149761361,0.0977070332385255,0.0977070332385255,0.0,1,0,0
69,430100000134509,4971072,5000.0,5000.0,0,40.0,0.0200990925652869,0.0047355108878702,0.0047355108878702,0.0,0,0,0
70,210200038379557,4529355,5000.0,5000.0,0,455.5,0.0120157491346034,0.0877919231735064,0.0877919231735064,0.0,1,0,0
71,120400040334104,4529397,5000.0,2000.0,0,198.0,0.0086897697940745,0.4351046719609952,0.4351046719609952,0.0,0,0,0
72,180400021371230,3117882,5000.0,5000.0,0,189.5,0.0172548592644017,0.0877919231735064,0.0877919231735064,0.0,1,0,0
73,340000068168688,4971254,5000.0,5000.0,0,500.0,0.0120303829754188,0.0009467119418189,0.0009467119418189,0.0,1,0,0
74,120200097076125,4971610,10000.0,10000.0,0,81.0,0.0170179861610694,0.0877919231735064,0.0877919231735064,0.0,0,0,0
75,210300004475268,4971596,3000.0,3000.0,0,146.0,0.0056420285469161,0.0011562685422958,0.0011562685422958,0.0,1,0,0
76,160500011347136,4971581,5000.0,5000.0,0,30.0,0.0052580365639195,0.0044032251424214,0.0044032251424214,0.0,1,0,0
77,201100031290609,4971563,0.0,0.0,0,510.01999000000006,0.0033337840556304,0.4351046719609952,0.4351046719609952,0.0,1,1,0
78,191100000460497,4971546,5000.0,5000.0,0,24.5,0.002167174265825,0.0877919231735064,0.0877919231735064,0.0,1,0,0
79,40500036805948,4971527,5000.0,5000.0,0,2.0,0.0006879856362023,0.0009562727178183,0.0009562727178183,0.0,0,0,0
80,250200051170829,4971612,0.0,0.0,0,29.4,0.0011037818332378,0.4351046719609952,0.4351046719609952,0.0,1,1,0
81,310000100538315,4971522,3000.0,3000.0,0,1979.0,0.0322481072102494,0.0116688295483391,0.0116688295483391,0.0,1,0,0
82,151100013277802,4971512,5000.0,5000.0,0,409.20001,0.002167174265825,0.4351046719609952,0.4351046719609952,0.0,1,0,0
83,370000086819839,4529481,5000.0,5000.0,0,36.0,0.0122610123066698,0.0877919231735064,0.0877919231735064,0.0,1,0,0
84,390100047415293,4971505,5000.0,5000.0,0,5.0,0.0106231928426079,0.00082690956501,0.00082690956501,0.0,1,0,0
85,210700005855632,4971502,5000.0,5000.0,0,68.0,0.0015221145626813,0.0877919231735064,0.0877919231735064,0.0,1,0,0
86,130400003090606,4971494,5000.0,5000.0,0,500.0,0.0012616321961668,0.4351046719609952,0.4351046719609952,0.0,0,0,0
87,180500007567980,4971491,5000.0,5000.0,0,300.0,0.0006998878267322,0.4351046719609952,0.4351046719609952,0.0,1,0,0
88,161100026470240,4971520,5000.0,5000.0,0,5800.0,0.0047210721649323,1.365825142772629e-06,1.365825142772629e-06,0.0,1,0,0
89,350000000053079,4971633,5000.0,5000.0,0,100.0,0.0092476118059583,0.4351046719609952,0.4351046719609952,0.0,1,0,0
90,190100022945364,4971644,2500.0,2500.0,0,24.5,0.0022709769766758,0.0877919231735064,0.0877919231735064,0.0,0,0,0
91,200800041271359,4971652,20000.0,20000.0,0,2000.0,0.0378046741268036,0.0034211968647678,0.0034211968647678,0.0,1,0,0
92,150500000998085,4971736,20000.0,20000.0,0,98.5,0.0016819161043857,0.0877919231735064,0.0877919231735064,0.0,1,0,0
93,100100192036113,4971730,20000.0,20000.0,0,102.0,0.0575548959270508,0.0877919231735064,0.0877919231735064,0.0,1,0,0
94,440200083615669,4971729,3000.0,3000.0,0,100.0,0.036051149761361,0.4351046719609952,0.4351046719609952,0.0,1,0,0
95,271400005545917,4971728,0.0,0.0,0,56603.96875,0.0004556002440534,0.4351046719609952,0.4351046719609952,0.0,1,1,0
96,240300017296130,4971722,5000.0,5000.0,0,100.0,0.0048740445809228,1.873131624373892e-05,1.873131624373892e-05,0.0,1,0,0
97,310000222153421,150671,5000.0,5000.0,0,4900.0,0.0322481072102494,0.0346987877521386,0.0346987877521386,0.0,0,0,1
98,231500012602602,4711122,5000.0,5000.0,0,77.0,0.0029109636150035,0.0877919231735064,0.0877919231735064,0.0,1,0,0
99,151000012000145,4971694,5000.0,5000.0,0,100.0,0.0035355359410057,0.0977070332385255,0.0977070332385255,0.0,1,0,0
100,360200030958220,4971680,20000.0,20000.0,0,2712.0,0.0378046741268036,0.0414812802932699,0.0414812802932699,0.0,1,0,0
101,250200017258620,4971678,5000.0,5000.0,0,100.0,0.0083030461607923,0.4351046719609952,0.4351046719609952,0.0,1,0,0
102,400000121555928,4971674,0.0,0.0,0,547.12,0.0249854295724947,0.4351046719609952,0.4351046719609952,0.0,1,1,0
103,201000059551558,4971665,5000.0,5000.0,0,1000.0,0.0117457059920895,0.0034211968647678,0.0034211968647678,0.0,0,0,0
104,110600051710349,4971659,3000.0,3000.0,0,38.0,0.0006249625617572,0.0877919231735064,0.0877919231735064,0.0,1,0,0
105,140900010525942,4971658,5000.0,5000.0,0,468.0,0.0069698057035687,1.560943020311576e-06,1.560943020311576e-06,0.0,0,0,1
106,201800013592423,4971656,0.0,0.0,0,13246.58984,0.0018996676557191,0.4351046719609952,0.4351046719609952,0.0,1,1,0
107,150200014179693,4971488,5000.0,5000.0,0,37.5,0.0134740601513295,0.0877919231735064,0.0877919231735064,0.0,1,0,0
108,160500004270722,4529041,3000.0,3000.0,0,65.0,0.0052580365639195,0.4351046719609952,0.4351046719609952,0.0,1,0,0
109,260300001668967,4971485,3000.0,3000.0,0,22.8,0.0018953750624133,0.4351046719609952,0.4351046719609952,0.0,0,0,0
110,140800022710315,4971472,0.0,0.0,0,2731.1001,0.0014873835804793,0.4351046719609952,0.4351046719609952,0.0,0,1,0
111,301400008355359,4971313,5000.0,5000.0,0,19.6,0.0012825098090634,0.4351046719609952,0.4351046719609952,0.0,1,0,0
112,340000048467712,4971307,1000.0,500.0,0,30.0,0.0120303829754188,0.0017843529900936,0.0017843529900936,0.0,0,0,0
113,170200054569717,4971299,5000.0,5000.0,0,5.0,0.0125837372761193,0.4351046719609952,0.4351046719609952,0.0,1,0,0
114,310000229810600,4529476,0.0,0.0,0,369.70001,0.0322481072102494,0.4351046719609952,0.4351046719609952,0.0,1,1,0
115,170600012129591,4971293,5000.0,5000.0,0,1000.0,0.0029195488016152,0.4351046719609952,0.4351046719609952,0.0,0,0,0
116,360200188636764,4711129,5000.0,5000.0,0,1886.0,0.0035355359410057,0.0207494204511242,0.0207494204511242,0.0,1,0,0
117,240200033248385,4971320,3000.0,3000.0,0,1300.0,0.0010844651633614,0.0346987877521386,0.0346987877521386,0.0,0,0,1
118,150400008080891,4971292,5000.0,5000.0,0,47.0,0.0025650196181269,0.0877919231735064,0.0877919231735064,0.0,1,0,0
119,210300009490147,1270009,5000.0,5000.0,0,4.8,0.0056420285469161,0.0030026690174468,0.0030026690174468,0.0,1,0,0
120,320200007951199,4971288,5000.0,5000.0,0,500.0,0.0172548592644017,0.4351046719609952,0.4351046719609952,0.0,0,0,0
121,211100002798812,4971282,5000.0,5000.0,0,41.0,0.0026270671031843,0.0877919231735064,0.0877919231735064,0.0,1,0,0
122,150600006191418,3117600,5000.0,5000.0,0,86.0,0.0007154972569353,0.4351046719609952,0.4351046719609952,0.0,0,0,0
123,120400043866084,4529473,5000.0,5000.0,0,700.0,0.0086897697940745,0.4351046719609952,0.4351046719609952,0.0,1,0,0
124,250200007675413,4529433,10000.0,10000.0,0,100.0,0.0083030461607923,0.0014345066356663,0.0014345066356663,0.0,0,0,0
125,201500037295961,3117454,5000.0,5000.0,0,849.6599699999997,0.0058691457563715,0.0414812802932699,0.0414812802932699,1.0,0,0,1
126,430100053143901,4971321,5000.0,5000.0,0,300.0,0.0200990925652869,0.0036137782098988,0.0036137782098988,0.0,0,0,0
127,151100014277788,4971337,5000.0,5000.0,0,53.0,0.002167174265825,0.0877919231735064,0.0877919231735064,0.0,0,0,0
128,201900010858501,4971344,20000.0,20000.0,0,2800.0,0.0033337840556304,0.0977070332385255,0.0977070332385255,0.0,1,0,0
129,360200040686087,4971471,0.0,0.0,0,68377.5,0.0378046741268036,0.4351046719609952,0.4351046719609952,0.0,0,1,0
130,191100021079090,4971470,5000.0,5000.0,0,39.9,0.0052264274677582,0.4351046719609952,0.4351046719609952,0.0,1,0,0
131,310000021257166,4971452,5000.0,5000.0,0,101.88,0.0322481072102494,0.4351046719609952,0.4351046719609952,0.0,1,0,0
132,350000051943613,4971439,5000.0,5000.0,0,144.0,0.036051149761361,0.0346987877521386,0.0346987877521386,0.0,0,0,0
133,210400008271849,150943,5000.0,5000.0,0,144.0,0.0013361672253867,0.0016489411830816,0.0016489411830816,0.0,0,0,0
134,141000005649439,4971413,3000.0,3000.0,0,59.5,0.0029144757367992,0.0877919231735064,0.0877919231735064,0.0,1,0,0
135,190700011002078,4529478,3000.0,3000.0,0,48.8,0.0024391685871143,0.4351046719609952,0.4351046719609952,0.0,1,0,0
136,220100000260195,4971401,5000.0,5000.0,0,40.0,0.0125051047714711,0.0877919231735064,0.0877919231735064,0.0,1,0,0
137,110200045958018,4971398,0.0,0.0,0,2944.3999,0.0134740601513295,0.4351046719609952,0.4351046719609952,0.0,0,1,0
138,360200128236427,4971389,5000.0,5000.0,0,35.0,0.0091902471499619,0.0877919231735064,0.0877919231735064,0.0,0,0,0
139,181700003441801,4971387,5000.0,5000.0,0,200.0,0.0013673860857929,0.4351046719609952,0.4351046719609952,0.0,0,0,0
140,121100019320802,4971386,5000.0,5000.0,0,490.0,0.0066720558224442,0.0044032251424214,0.0044032251424214,1.0,0,0,1
141,210200000314425,4971360,5000.0,5000.0,0,500.0,0.0120157491346034,0.4351046719609952,0.4351046719609952,0.0,1,0,0
142,140800012936688,4971358,5000.0,5000.0,0,14.5,0.0064398655481729,0.0877919231735064,0.0877919231735064,0.0,1,0,0
143,360200236930686,151002,5000.0,2000.0,0,99.8,0.0378046741268036,0.0044032251424214,0.0044032251424214,0.0,0,0,0
144,20000325187239,4971476,5000.0,5000.0,0,1999.0,0.0081775853655348,0.0014667010854602,0.0014667010854602,1.0,0,0,1
145,171600006002061,4971014,5000.0,5000.0,0,1150.0,0.0016877696407118,0.0032338837023305,0.0032338837023305,0.0,0,0,0
146,100100000995342,4971008,5000.0,5000.0,0,0.01,0.0575548959270508,7.882762252573458e-05,7.882762252573458e-05,0.0,1,0,0
147,440200060780298,4971005,0.0,0.0,0,406.66,0.0026471642445708,0.4351046719609952,0.4351046719609952,0.0,1,1,0
148,440200016372263,4970714,20000.0,20000.0,0,311.0,0.0037099713235255,0.0877919231735064,0.0877919231735064,0.0,1,0,0
149,210700000331669,4970713,5000.0,5000.0,0,1000.0,0.0043872254764632,0.0207494204511242,0.0207494204511242,0.0,0,0,0
150,160400020680450,4711251,5000.0,5000.0,0,10.0,0.0034038313736669,0.0346987877521386,0.0346987877521386,0.0,0,0,0
151,420000035078580,4970709,5000.0,5000.0,0,5000.0,0.0001375581036649,0.0047378523024007,0.0047378523024007,0.0,1,0,0
152,120600019341539,4528685,0.0,0.0,0,1851.0,0.001793523530338,0.4351046719609952,0.4351046719609952,0.0,1,1,0
153,360200001437499,4711260,5000.0,3000.0,0,2185.0,0.0378046741268036,0.0116688295483391,0.0116688295483391,0.0,1,0,0
154,320200048427662,4528721,3000.0,3000.0,0,84.5,0.0039874289453859,0.0877919231735064,0.0877919231735064,0.0,1,0,0
155,160700056434291,1267725,5000.0,5000.0,0,157.5,0.0069034656252054,0.0032338837023305,0.0032338837023305,1.0,0,0,1
156,131100020977290,4970701,5000.0,5000.0,0,56.5,0.0106231928426079,0.0877919231735064,0.0877919231735064,0.0,0,0,0
157,290200001171324,4970700,5000.0,5000.0,0,57.94,0.0022424897665551,0.4351046719609952,0.4351046719609952,0.0,1,0,0
158,201100030296268,4970699,5000.0,5000.0,0,1200.0,0.0077740815947842,0.0977070332385255,0.0977070332385255,0.0,1,0,0
159,20000003582941,4528626,5000.0,5000.0,0,208.0,0.0081775853655348,0.0657613587384614,0.0657613587384614,0.0,0,0,1
160,111100041075777,4970697,10000.0,3000.0,0,500.0,0.0029589626128781,0.0227975728116505,0.0227975728116505,0.0,1,0,0
161,100100001092736,4970695,2000.0,2000.0,0,0.01,0.0575548959270508,7.882762252573458e-05,7.882762252573458e-05,0.0,1,0,0
162,201200027403973,4970702,5000.0,5000.0,0,15.0,0.0045175642186592,0.0877919231735064,0.0877919231735064,0.0,0,0,0
163,320200060528192,3121332,3000.0,1000.0,0,76.5,0.0039874289453859,0.0877919231735064,0.0877919231735064,0.0,1,0,0
164,400000082552259,3121295,3000.0,3000.0,0,100.0,0.0035355359410057,0.0044032251424214,0.0044032251424214,0.0,1,0,0
165,121100026262555,3121271,3000.0,3000.0,0,50.0,0.0066720558224442,0.4351046719609952,0.4351046719609952,1.0,0,0,0
166,310000089434286,1268193,3000.0,3000.0,0,75.0,0.036051149761361,0.0013383135220396,0.0013383135220396,0.0,0,0,0
167,240300016964669,1268183,5000.0,5000.0,0,85.0,0.0048740445809228,0.0061983096157797,0.0061983096157797,0.0,0,0,1
168,250200039626883,4711231,5000.0,5000.0,0,1000.0,0.0083030461607923,0.0150002721894391,0.0150002721894391,0.0,0,0,0
169,140200000030310,4528869,0.0,0.0,0,659.0855700000002,0.0083619717598091,0.4351046719609952,0.4351046719609952,0.0,1,1,0
170,360200195862918,439916,2000.0,2000.0,0,49.9,0.0378046741268036,0.006590886785388,0.006590886785388,0.0,0,0,0
171,120200094205074,4970783,5000.0,5000.0,0,100.0,0.0091902471499619,0.4351046719609952,0.4351046719609952,0.0,1,0,0
172,260600008572695,3121037,20000.0,20000.0,0,100.0,0.001580649925943,0.0346987877521386,0.0346987877521386,0.0,0,0,0
173,100100222180351,4528775,0.0,0.0,0,42849.75,0.0575548959270508,0.4351046719609952,0.4351046719609952,0.0,1,1,0
174,360200186222965,3121073,5000.0,2000.0,0,149.0,0.0378046741268036,0.0977070332385255,0.0977070332385255,0.0,1,0,0
175,340000039392014,1268025,500.0,100.0,0,10.98,0.0120303829754188,4.682829060934728e-06,4.682829060934728e-06,0.0,0,0,0
176,420000020934079,4528772,5000.0,5000.0,0,166.5,0.0007701302626462,0.0877919231735064,0.0877919231735064,0.0,1,0,0
177,170200095403089,1267950,5000.0,5000.0,0,230.0,0.0125837372761193,0.0346987877521386,0.0346987877521386,0.0,0,0,1
178,150200045896543,4970757,0.0,0.0,0,547.26001,0.0064264024146227,0.4351046719609952,0.4351046719609952,0.0,1,1,0
179,200200000914028,4970756,3000.0,3000.0,0,182.0,0.0028713546858631,0.0877919231735064,0.0877919231735064,0.0,0,0,0
180,220100045136352,4970752,3000.0,3000.0,0,20.0,0.0125051047714711,0.4351046719609952,0.4351046719609952,0.0,1,0,0
181,161200006664785,4528577,5000.0,5000.0,0,14.5,0.0039809900554271,0.0877919231735064,0.0877919231735064,0.0,0,0,0
182,320200077286076,3120859,2000.0,2000.0,0,1407.28003,0.0172548592644017,0.0414812802932699,0.0414812802932699,0.0,0,0,1
183,240200006593274,4970683,5000.0,5000.0,0,162.0,0.0084411896180899,0.4351046719609952,0.4351046719609952,0.0,1,0,0
184,310000035071639,4711264,5000.0,5000.0,0,99.0,0.0322481072102494,0.0116688295483391,0.0116688295483391,0.0,1,0,0
185,110300029155487,4970629,5000.0,5000.0,0,3189.0,0.0050586260930747,0.0005445739962112,0.0005445739962112,0.0,1,0,0
186,400000026811086,4528261,5000.0,5000.0,0,110.5,0.0008708110874563,2.5560441957602056e-05,2.5560441957602056e-05,0.0,1,0,0
187,200500014505000,151565,5000.0,5000.0,0,150.0,0.0023652189115271,0.4351046719609952,0.4351046719609952,0.0,0,0,0
188,340000067662073,1267622,5000.0,5000.0,0,315.0,0.0120303829754188,0.006590886785388,0.006590886785388,0.0,0,0,1
189,201000082828786,4970618,0.0,0.0,0,2624.3999,0.0117457059920895,0.4351046719609952,0.4351046719609952,0.0,1,1,0
190,150700000167661,4970617,10000.0,10000.0,0,400.0,0.0025650196181269,0.4351046719609952,0.4351046719609952,0.0,1,0,0
191,210500008451514,4970631,2000.0,2000.0,0,800.0,0.001798986830909,0.4351046719609952,0.4351046719609952,0.0,1,0,0
192,120400044933211,4970616,3000.0,3000.0,0,447.0,0.0086897697940745,0.0877919231735064,0.0877919231735064,0.0,0,0,0
193,250500000081722,4970610,5000.0,5000.0,0,49.0,0.0019035700132699,6.634007836324197e-06,6.634007836324197e-06,0.0,0,0,0
194,270500000450649,4970609,1000.0,500.0,0,200.0,0.0005715002633115,0.4351046719609952,0.4351046719609952,0.0,1,0,0
195,40500055389537,3121660,5000.0,5000.0,0,999.59998,0.0006879856362023,0.0414812802932699,0.0414812802932699,1.0,0,0,1
196,260700003923484,1267595,5000.0,5000.0,0,60.0,0.0017948893554807,0.4351046719609952,0.4351046719609952,0.0,0,0,0
197,110200073169134,3121694,5000.0,5000.0,0,999.59998,0.0134740601513295,0.0414812802932699,0.0414812802932699,0.0,0,0,1
198,130700009392734,3121725,5000.0,5000.0,0,15.5,0.0016772332753247,0.0877919231735064,0.0877919231735064,0.0,1,0,0
199,30200125828933,3121645,5000.0,5000.0,0,999.59998,0.0008456408812537,0.0414812802932699,0.0414812802932699,1.0,0,0,1
200,360200196846298,4970638,5000.0,5000.0,0,144.3,0.0378046741268036,0.4351046719609952,0.4351046719609952,0.0,1,0,0
201,201000013279168,4528272,5000.0,5000.0,0,0.02,0.0069698057035687,0.0001121927795848,0.0001121927795848,0.0,1,0,0
202,110200071057385,4970642,5000.0,5000.0,0,50.0,0.0064262072967452,0.0015976251812888,0.0015976251812888,0.0,1,0,0
203,380300030040102,4528533,5000.0,5000.0,0,100.0,0.0034038313736669,0.0024645339111944,0.0024645339111944,0.0,0,0,0
204,210200027595401,4528429,20000.0,20000.0,0,169.0,0.0378046741268036,0.0877919231735064,0.0877919231735064,0.0,1,0,0
205,380300055497055,4528412,3000.0,3000.0,0,100.0,0.0163138057410313,0.004005574907997,0.004005574907997,0.0,0,0,0
206,150800022631291,4970674,5000.0,5000.0,0,30.0,0.0043975667239727,0.0044032251424214,0.0044032251424214,0.0,0,0,0
207,370000038509654,4970671,3000.0,3000.0,0,62.0,0.036051149761361,0.0877919231735064,0.0877919231735064,0.0,1,0,0
208,300300000222767,4528409,5000.0,5000.0,0,100.0,0.0015923569985953,0.4351046719609952,0.4351046719609952,0.0,1,0,0
209,120500032905928,4528402,5000.0,5000.0,0,1630.0,0.0042849837086328,0.000947102177574,0.000947102177574,0.0,0,0,1
210,100100272220214,4528391,2000.0,2000.0,0,200.0,0.0575548959270508,0.0002267269737002,0.0002267269737002,0.0,1,0,0
211,150700020981122,4528353,5000.0,5000.0,0,100.0,0.0025650196181269,0.4351046719609952,0.4351046719609952,0.0,1,0,0
